CustomerID,Coverage,Education,EmploymentStatus,Gender,Income,Location.Geo,Location.Code,Marital.Status,Monthly.Premium.Auto,Months.Since.Last.Claim,Months.Since.Policy.Inception,Number.of.Open.Complaints,Number.of.Policies,Policy.Type,Policy,Renew.Offer.Type,Sales.Channel,Total.Claim.Amount,Vehicle.Class,Vehicle.Size,Customer.Lifetime.Value
7945,Extended,Bachelor,Disabled,F,19240,"20.2,73.9",Suburban,Married,99,25,69,0,1,Personal Auto,Personal L2,Offer3,Call Center,475.2,Four-Door Car,3,low
7298,Basic,Bachelor,Employed,M,85296,"22.9,87.5",Suburban,Married,68,15,47,0,6,Personal Auto,Personal L3,Offer3,Web,342.515136,Four-Door Car,2,low
9460,Basic,Bachelor,Employed,F,76356,"19.2,71.7",Suburban,Married,71,4,61,NA,1,Personal Auto,Personal L3,Offer3,Branch,340.8,Two-Door Car,2,low
2714,Basic,College,Unemployed,M,0,"17.9,79.6",Suburban,Single,67,0,71,1,3,Personal Auto,Personal L3,Offer3,Call Center,482.4,Four-Door Car,2,low
7165,Basic,College,Medical Leave,F,24584,"12.6,81.4",Urban,Single,66,11,74,NA,2,Corporate Auto,Corporate L3,Offer1,Agent,279.706613,Four-Door Car,2,high
8889,Basic,Bachelor,Retired,M,14973,"19.1,72",Suburban,Divorced,115,2,75,0,2,Personal Auto,Personal L2,Offer1,Branch,828,SUV,2,high
8772,Extended,High School or Below,Employed,F,38874,"19.1,72.8",Suburban,Married,93,14,9,0,3,NA,Personal L1,Offer1,Web,451.2,Two-Door Car,3,low
10399,Extended,Bachelor,Medical Leave,M,15340,"13.7,79.9",Suburban,Divorced,121,12,47,0,2,Corporate Auto,Corporate L2,Offer1,Branch,686.501976,SUV,2,high
5849,Basic,Bachelor,Unemployed,F,0,"22.8,89",Suburban,Single,109,5,95,0,3,NA,Personal L3,Offer2,Call Center,523.2,SUV,3,low
11383,Extended,High School or Below,Disabled,M,16924,"18.6,72.3",Suburban,Single,226,23,69,0,1,Personal Auto,Personal L2,Offer1,Branch,1084.8,Luxury SUV,2,low
10342,Basic,Master,Employed,M,56005,"22.7,88",Suburban,Married,68,31,30,1,3,NA,Personal L3,Offer1,Branch,326.4,Four-Door Car,3,low
670,Extended,Bachelor,Employed,F,48992,"17.3,79.1",Urban,Married,94,30,0,1,7,Personal Auto,Personal L2,Offer1,Agent,426.072946,Four-Door Car,2,low
8026,Basic,Bachelor,Employed,M,68074,"19,74.6",Rural,Married,65,12,62,0,1,Personal Auto,Personal L1,Offer4,Branch,27.987867,Four-Door Car,2,low
4464,Basic,Master,Employed,F,67163,"12.7,80.7",Rural,Married,61,17,41,NA,5,Personal Auto,Personal L1,Offer1,Call Center,33.192803,Two-Door Car,3,low
946,Basic,High School or Below,Unemployed,F,0,"28.2,78.5",Suburban,Single,187,22,97,1,2,Corporate Auto,Corporate L2,Offer1,Agent,1430.336183,Luxury SUV,2,high
2266,NA,Bachelor,Unemployed,M,0,"18.9,71.6",Suburban,Single,65,17,41,0,2,NA,Corporate L2,Offer4,Call Center,312,Four-Door Car,2,low
10552,Basic,High School or Below,Unemployed,F,0,"17.4,78.9",Suburban,Single,62,20,9,0,7,Corporate Auto,Corporate L1,Offer1,Agent,675.661163,Four-Door Car,3,low
6934,Basic,Master,Employed,M,83013,"13.1,79.5",Rural,Married,103,2,75,0,2,Corporate Auto,Corporate L3,Offer1,Agent,155.125923,SUV,2,high
1870,Extended,Bachelor,Medical Leave,F,19948,"19.1,72.8",Suburban,Divorced,NA,19,11,0,1,Personal Auto,Personal L2,Offer3,Agent,398.4,Four-Door Car,1,low
9646,Extended,College,Employed,M,55571,"18,78.4",Suburban,Married,135,4,46,0,1,Personal Auto,Personal L2,Offer4,Agent,904.813121,SUV,2,low
2960,Extended,Bachelor,Employed,F,85689,"18.6,71.2",Urban,Married,92,5,8,0,2,Corporate Auto,Corporate L3,Offer1,Agent,237.946822,Four-Door Car,3,high
6800,Extended,Bachelor,Unemployed,M,0,"19,72.4",Suburban,Single,137,17,5,0,1,Personal Auto,Personal L3,Offer3,Branch,986.4,SUV,2,low
8736,Basic,College,Unemployed,M,0,"16.6,78.2",Suburban,Single,66,12,44,NA,2,Corporate Auto,Corporate L1,Offer3,Agent,326.4,Four-Door Car,1,high
10467,Basic,Bachelor,Unemployed,F,0,"18.6,73.7",Suburban,Single,72,30,69,5,1,Personal Auto,Personal L2,Offer3,Web,518.4,Four-Door Car,2,low
6916,Extended,Bachelor,Employed,M,58007,"16.8,77.2",Suburban,Single,81,23,71,0,2,Special Auto,Special L3,Offer1,Agent,518.346912,Two-Door Car,3,high
3135,Premium,Bachelor,Employed,M,67739,"18.4,73.6",Rural,Divorced,149,4,76,0,2,Personal Auto,Personal L3,Offer1,Agent,270.373444,SUV,2,high
5078,NA,High School or Below,Unemployed,F,0,"17.2,77.3",Rural,Married,63,24,51,NA,1,Personal Auto,Personal L2,Offer3,Call Center,35.45384,Four-Door Car,2,low
2729,Basic,NA,Unemployed,NA,0,"NA,NA",NA,NA,109,17,74,0,NA,NA,NA,Offer1,Agent,523.2,SUV,2,low
8378,Basic,Bachelor,Employed,M,71941,"19.3,73.7",Urban,Married,73,18,89,0,2,Personal Auto,Personal L1,Offer2,Web,198.234764,Four-Door Car,2,high
10663,Basic,Bachelor,Unemployed,M,0,"19.1,72.3",Suburban,Single,64,3,56,0,7,Personal Auto,Personal L2,Offer1,Agent,307.2,Two-Door Car,2,low
1813,Basic,Bachelor,Retired,M,14290,"18.5,71.1",Suburban,Divorced,101,3,66,NA,2,Personal Auto,Personal L3,Offer1,Branch,588.742251,Sports Car,2,high
5772,Basic,Bachelor,Unemployed,M,0,"19.4,72.1",Suburban,Single,65,19,87,NA,2,Corporate Auto,Corporate L2,Offer1,Branch,413.288528,Four-Door Car,3,high
5937,Basic,College,Employed,M,27961,"16.9,79.8",Suburban,Married,72,15,64,0,2,Personal Auto,Personal L3,Offer1,Agent,345.6,Two-Door Car,3,high
6231,Basic,High School or Below,Employed,M,53807,"19.3,71.9",Rural,Divorced,68,25,69,0,1,Personal Auto,Personal L3,Offer4,Web,63.760358,Two-Door Car,2,low
3122,Extended,College,Employed,F,71134,"17.3,77.8",Rural,Married,98,21,95,3,8,Personal Auto,Personal L3,Offer1,Web,196.37368,Two-Door Car,2,low
11099,NA,Doctor,Employed,F,68931,"22.9,89.5",Urban,Married,66,32,2,NA,5,Personal Auto,Personal L1,Offer3,Call Center,276.590788,Two-Door Car,2,low
5693,Extended,High School or Below,Unemployed,M,0,"23,87.3",Suburban,Single,98,7,24,0,9,NA,Personal L3,Offer2,Call Center,931.648937,Two-Door Car,2,low
7551,Extended,Doctor,NA,F,?,"17.8,78.9",Urban,Divorced,214,7,56,0,NA,NA,NA,NA,NA,842.000858,Luxury SUV,3,high
8979,Basic,High School or Below,Employed,F,39053,"18.7,71.1",Suburban,Married,114,5,66,0,1,Personal Auto,Personal L1,Offer3,Agent,547.2,Sports Car,2,low
2630,Basic,High School or Below,Employed,M,45360,"29,78",Suburban,Divorced,73,16,71,0,1,Corporate Auto,Corporate L1,Offer2,Branch,350.4,Four-Door Car,2,low
3635,Basic,College,Unemployed,M,0,"18.8,72.8",Suburban,Single,67,2,48,0,4,NA,Special L2,Offer1,Agent,656.959783,Four-Door Car,2,low
6981,Basic,College,Employed,M,80590,"16.9,78.6",Rural,Married,NA,2,95,0,1,NA,Corporate L1,Offer2,Branch,100.517679,Four-Door Car,2,low
8764,Extended,High School or Below,Unemployed,M,0,"12.4,81",Suburban,Single,98,4,43,2,1,Personal Auto,Personal L1,Offer1,Branch,705.6,Four-Door Car,3,low
193,Basic,College,Employed,F,51455,"17.1,77.6",Rural,Married,67,16,85,0,1,Personal Auto,Personal L1,Offer2,Agent,11.046789,Four-Door Car,2,low
7694,Extended,Bachelor,Unemployed,M,0,"29.3,76.7",Suburban,Married,83,23,11,0,1,Personal Auto,Personal L3,Offer2,Web,398.4,Two-Door Car,1,low
629,Basic,High School or Below,Employed,M,69809,"18.5,74.3",Rural,Married,70,0,60,0,1,Personal Auto,Personal L1,Offer2,Branch,111.823103,Two-Door Car,2,low
3800,Basic,College,Employed,M,82255,"19.7,73.6",Rural,Married,71,29,59,0,5,Personal Auto,Personal L2,Offer1,Branch,145.004323,Four-Door Car,2,low
4041,Extended,High School or Below,Unemployed,M,0,"13.4,80.3",Suburban,Married,95,14,78,0,9,Personal Auto,Personal L3,Offer1,Agent,456,Four-Door Car,3,low
2271,Basic,High School or Below,Employed,M,66825,"16.9,77.1",Rural,Married,69,11,47,0,2,Personal Auto,Personal L3,Offer4,Agent,70.031111,Four-Door Car,2,high
10115,Basic,High School or Below,Employed,M,78757,"13,81.5",Rural,Married,NA,24,33,0,5,Personal Auto,Personal L3,Offer2,Branch,66.667784,Four-Door Car,2,low
6949,Premium,High School or Below,Employed,F,64985,"28.8,78.2",Rural,Married,108,23,94,NA,2,Personal Auto,Personal L3,Offer1,Web,16.425514,Two-Door Car,3,high
5274,Basic,College,Employed,F,39141,"19.8,73",Suburban,Married,68,22,7,0,1,Personal Auto,Personal L1,Offer2,Branch,402.456296,Four-Door Car,3,low
6947,Basic,High School or Below,Employed,M,86122,"28.7,77.8",Suburban,Married,182,33,54,1,1,NA,Personal L2,Offer2,Agent,873.6,Luxury SUV,3,low
5750,NA,Bachelor,Employed,M,90156,"18.7,73.4",Urban,Married,113,5,63,0,1,Personal Auto,Personal L3,Offer1,Branch,534.079032,Sports Car,2,low
7725,Basic,Bachelor,Unemployed,F,0,"22.5,88.6",Suburban,Single,68,5,4,1,2,Personal Auto,Personal L2,Offer2,Call Center,483.578159,Four-Door Car,1,high
6458,Premium,College,Employed,M,66839,"19,73.9",Suburban,Single,154,33,24,NA,1,Personal Auto,Personal L3,Offer2,Branch,739.2,Sports Car,2,low
10565,Extended,College,Retired,M,26487,"22.1,89.9",Suburban,Divorced,90,35,68,0,3,Personal Auto,Personal L3,Offer2,Agent,403.2,Four-Door Car,2,low
7599,Extended,High School or Below,Employed,M,77485,"19.2,72.1",Urban,Married,77,0,87,0,1,Corporate Auto,Corporate L2,Offer2,Branch,355.909266,Four-Door Car,2,low
10688,NA,College,Unemployed,F,0,"12.9,79.7",Suburban,Single,61,12,1,4,1,NA,Personal L1,Offer1,Branch,304.156333,Four-Door Car,1,low
851,Premium,Doctor,Employed,F,77915,"17.2,80.1",Rural,Married,192,32,3,0,2,Personal Auto,Personal L3,Offer1,Agent,4.845348,Sports Car,2,high
10135,Premium,Doctor,Unemployed,F,0,"22.2,86.9",Rural,Married,110,22,72,0,9,Personal Auto,Personal L1,Offer1,Agent,161.092415,Four-Door Car,2,low
10747,Extended,College,Medical Leave,M,15406,"28.7,74",Suburban,Married,NA,7,40,0,3,Personal Auto,Personal L3,Offer3,Call Center,892.8,SUV,2,high
284,Extended,Bachelor,Unemployed,F,0,"17.6,79.7",Suburban,Divorced,95,13,20,0,5,Personal Auto,Personal L3,Offer1,Call Center,456,Two-Door Car,1,low
11305,Basic,Master,Employed,M,52980,"22.4,88.3",Rural,Married,63,20,80,1,1,Personal Auto,Personal L2,Offer2,Web,120.060283,Four-Door Car,2,low
3407,Premium,High School or Below,Employed,M,57449,"19.2,73.1",Suburban,Single,103,6,28,0,2,Personal Auto,Personal L2,Offer1,Agent,494.4,Four-Door Car,2,high
7623,Basic,College,Employed,F,65602,"18.6,72.7",Rural,Married,73,11,14,0,3,Personal Auto,Personal L2,Offer3,Agent,61.570877,Four-Door Car,2,low
3662,NA,High School or Below,Unemployed,F,0,"28.9,77.5",Suburban,Divorced,92,11,24,0,1,Personal Auto,Personal L3,Offer2,Branch,620.19254,Four-Door Car,2,low
6414,NA,NA,Unemployed,NA,0,"NA,NA",NA,NA,118,13,66,0,3,Personal Auto,Personal L1,Offer1,Branch,552,NA,NA,low
1799,Basic,Bachelor,Employed,M,90892,"28.1,76.4",Rural,Married,61,1,31,0,6,Personal Auto,Personal L2,Offer2,Branch,102.322529,Two-Door Car,2,low
1995,Basic,College,Unemployed,M,0,"17.2,77.6",Suburban,Married,63,19,9,0,1,Corporate Auto,Corporate L1,Offer2,Branch,302.4,Four-Door Car,3,low
1377,Basic,College,Employed,F,29932,"19.6,72.9",Suburban,Married,64,34,5,NA,2,Personal Auto,Personal L2,Offer1,Branch,319.710124,Two-Door Car,2,high
9471,Basic,Master,Employed,M,34075,"17.2,77.1",Rural,Single,196,8,87,0,1,Special Auto,Special L2,Offer3,Agent,451.896687,Luxury SUV,3,low
1267,NA,High School or Below,Medical Leave,M,12430,"18.9,72.9",Suburban,Single,73,22,13,0,4,Personal Auto,Personal L3,Offer2,Call Center,350.4,Four-Door Car,2,low
4715,Extended,High School or Below,Unemployed,F,0,"18.7,74.2",Suburban,Divorced,77,4,4,0,1,Personal Auto,Personal L3,Offer2,Agent,379.2,Four-Door Car,2,low
6277,Basic,High School or Below,Employed,F,81132,"29.3,77.5",Urban,Divorced,107,19,52,0,1,Corporate Auto,Corporate L2,Offer2,Agent,419.105559,SUV,3,low
4991,Basic,Bachelor,Employed,M,80306,"19.1,73.7",Suburban,Divorced,71,11,12,0,1,Corporate Auto,Corporate L1,Offer3,Call Center,340.8,Two-Door Car,2,low
6847,Basic,College,Employed,F,80985,"19.6,71.9",Rural,Divorced,67,7,63,0,1,NA,Personal L2,Offer1,Agent,18.192921,Four-Door Car,2,low
10659,Basic,College,Medical Leave,F,12964,"17.6,77.8",Suburban,Single,65,2,37,0,4,Personal Auto,Personal L3,Offer1,Web,362.774545,Two-Door Car,2,low
2633,Basic,High School or Below,Employed,M,74143,"19.1,70.9",Suburban,Married,114,1,61,0,6,Personal Auto,Personal L3,Offer1,Branch,547.2,SUV,2,high
9845,Extended,High School or Below,Unemployed,F,0,"18.7,72.4",Urban,Married,76,11,14,4,3,Personal Auto,Personal L3,Offer2,Agent,277.220384,Four-Door Car,2,low
472,Basic,High School or Below,Employed,F,74561,"28.7,75",Urban,Married,68,0,23,NA,5,Personal Auto,Personal L3,Offer3,Web,234.393625,Two-Door Car,2,low
869,Basic,High School or Below,Employed,M,76879,"17.1,77.2",Suburban,Married,101,20,44,0,5,Corporate Auto,Corporate L3,Offer2,Web,487.102627,Sports Car,1,low
2643,Basic,Bachelor,Unemployed,M,0,"19.2,73",Suburban,Divorced,111,15,12,0,2,Personal Auto,Personal L1,Offer3,Call Center,532.8,SUV,2,high
389,NA,College,NA,F,?,"17.3,77.6",Rural,Married,69,11,49,0,2,Personal Auto,Personal L3,NA,NA,48.288036,NA,NA,low
7363,Basic,High School or Below,Employed,M,30595,"16.9,79.6",Suburban,Married,69,22,36,0,2,Corporate Auto,Corporate L2,Offer1,Agent,446.08476,Four-Door Car,2,low
5647,NA,College,Employed,M,54500,"17.2,79.4",Suburban,Married,63,21,99,NA,3,NA,Personal L1,Offer4,Agent,302.4,Two-Door Car,3,low
8166,Basic,High School or Below,Retired,F,20993,"29.6,76.4",Suburban,Divorced,66,21,55,0,6,Personal Auto,Personal L2,Offer1,Branch,334.892437,Four-Door Car,2,low
7598,Extended,Bachelor,Employed,M,28121,"18.8,74.3",Suburban,Divorced,90,16,0,0,4,Personal Auto,Personal L1,Offer2,Agent,432,Two-Door Car,2,low
10425,Basic,High School or Below,Employed,M,60277,"17,78.2",Rural,Married,65,32,19,0,7,Personal Auto,Personal L1,Offer3,Web,146.390518,Four-Door Car,2,low
151,Basic,Bachelor,Unemployed,F,0,"18.8,72.9",Suburban,Single,NA,17,68,0,4,NA,Personal L2,Offer4,Agent,453.6,Four-Door Car,2,low
1193,Basic,College,Unemployed,F,0,"19,73.5",Suburban,Married,64,17,84,0,3,Personal Auto,Personal L2,Offer2,Agent,360.110955,Four-Door Car,2,low
11108,Basic,College,Employed,F,31364,"17.1,78.5",Suburban,Married,74,28,47,0,3,Personal Auto,Personal L3,Offer2,Web,461.269135,Four-Door Car,3,low
7398,Basic,High School or Below,Employed,M,44938,"17.4,78.5",Rural,Married,63,0,74,0,2,Personal Auto,Personal L3,Offer2,Agent,123.436634,Four-Door Car,3,low
1284,Basic,Bachelor,Unemployed,F,0,"17.8,80.3",Urban,Married,66,15,24,0,2,Personal Auto,Personal L3,Offer2,Web,278.574142,Four-Door Car,2,low
3205,Basic,Master,Medical Leave,F,25143,"18.1,72.3",Rural,Divorced,66,34,38,0,1,Corporate Auto,Corporate L2,Offer1,Branch,8.737111,Four-Door Car,2,low
8561,Basic,College,Unemployed,F,0,"12.9,80.7",Suburban,Single,61,31,15,0,1,Personal Auto,Personal L3,Offer1,Web,479.097472,Four-Door Car,2,low
6515,Basic,Bachelor,Employed,M,47346,"18.1,71.9",Suburban,Married,65,6,35,0,1,Personal Auto,Personal L3,Offer2,Call Center,312,Four-Door Car,3,low
11062,Basic,College,Employed,F,26472,"18.6,72.5",Suburban,Married,74,22,31,0,1,Personal Auto,Personal L1,Offer2,Branch,355.2,Four-Door Car,2,low
554,Extended,College,Employed,F,78358,"28.6,76.8",Suburban,Married,128,6,75,0,3,Corporate Auto,Corporate L1,Offer3,Agent,614.4,SUV,2,high
2832,Premium,Master,Unemployed,M,0,"29.2,76.6",Urban,Single,101,0,68,0,4,Corporate Auto,Corporate L3,Offer1,Agent,363.02968,Four-Door Car,2,low
2391,Basic,Master,Employed,F,65134,"13.5,79",Urban,Married,112,28,48,0,1,Personal Auto,Personal L2,Offer4,Branch,529.147483,SUV,3,low
3799,Basic,College,Employed,M,52796,"16.7,78",Suburban,Divorced,62,6,17,NA,3,Corporate Auto,Corporate L2,Offer4,Call Center,297.6,Four-Door Car,2,low
294,Extended,High School or Below,Medical Leave,F,22510,"22.7,88.2",Suburban,Single,95,19,48,0,2,Personal Auto,Personal L3,Offer1,Web,456,Four-Door Car,3,high
980,Basic,Bachelor,Employed,M,92070,"28.4,77.1",Suburban,Married,74,16,1,0,1,Corporate Auto,Corporate L2,Offer3,Branch,368.669336,Four-Door Car,2,low
3226,Basic,High School or Below,Employed,F,93987,"23,88.9",Urban,Single,65,9,1,NA,1,Personal Auto,Personal L2,Offer2,Branch,251.321448,Two-Door Car,2,low
7288,Extended,Master,Employed,M,60244,"13.3,80.5",Urban,Married,83,3,72,3,1,Personal Auto,Personal L3,Offer3,Agent,326.281835,Four-Door Car,2,low
9753,Basic,College,Employed,M,26733,"17.7,77.9",Urban,Single,66,7,55,0,5,Personal Auto,Personal L1,Offer2,Web,218.717113,Four-Door Car,2,low
717,Basic,Bachelor,Disabled,F,27592,"22.9,88",Suburban,Single,67,7,70,2,1,Personal Auto,Personal L3,Offer1,Call Center,312,Four-Door Car,2,low
106,Basic,Bachelor,Employed,M,32946,"29.1,78.8",Suburban,Married,66,17,12,0,8,Corporate Auto,Corporate L3,Offer1,Web,395.934815,Four-Door Car,2,low
10433,Basic,Bachelor,Unemployed,F,0,"13.2,81.9",Suburban,Married,72,6,67,0,8,Personal Auto,Personal L3,Offer1,Agent,345.6,Four-Door Car,2,low
47,Basic,Bachelor,Employed,M,27383,"16.9,77.2",Suburban,Married,188,33,25,0,1,Corporate Auto,Corporate L2,Offer4,Branch,902.4,Luxury Car,2,low
11377,Basic,High School or Below,Unemployed,F,0,"17.8,79.1",Suburban,Married,73,30,11,0,8,NA,Personal L3,Offer1,Web,388.819919,Four-Door Car,2,low
2016,Basic,High School or Below,Employed,F,40153,"17.7,77.7",Suburban,Single,62,10,60,0,2,Personal Auto,Personal L1,Offer2,Agent,302.4,Two-Door Car,3,low
1635,Basic,High School or Below,Employed,F,28887,"28.4,77.3",Suburban,Single,73,16,15,2,1,Personal Auto,Personal L2,Offer1,Branch,425.81795,Four-Door Car,2,low
7587,Extended,Bachelor,Disabled,M,17103,"17.9,78.4",Suburban,Married,87,24,29,0,2,Personal Auto,Personal L3,Offer1,Branch,417.6,Two-Door Car,3,high
233,Basic,High School or Below,Employed,F,26004,"17.4,77.8",Suburban,Married,70,12,3,0,1,Personal Auto,Personal L3,Offer3,Web,336,Four-Door Car,2,low
6142,Basic,High School or Below,Unemployed,M,0,"16.8,77.2",Suburban,Divorced,113,1,61,0,1,Personal Auto,Personal L3,Offer1,Branch,542.4,SUV,3,low
7099,Extended,High School or Below,Employed,M,69241,"28.2,77.2",Rural,Divorced,93,2,63,0,3,Personal Auto,Personal L3,Offer1,Agent,111.250449,Four-Door Car,2,low
10277,NA,College,Employed,M,57125,"17.2,80.3",Suburban,Divorced,68,13,99,0,3,Corporate Auto,Corporate L1,Offer1,Agent,326.4,Four-Door Car,3,low
5553,Premium,College,Unemployed,F,0,"18.8,73.4",Suburban,Single,114,0,75,0,1,Personal Auto,Personal L2,Offer1,Call Center,1343.619461,Four-Door Car,3,low
8353,Basic,Bachelor,Unemployed,M,0,"29,77.9",Suburban,Single,72,11,33,0,1,Special Auto,Special L2,Offer2,Branch,547.2,Two-Door Car,3,low
10194,Extended,College,Disabled,M,20416,"17.2,79.1",Suburban,Married,93,33,68,0,7,Personal Auto,Personal L3,Offer3,Branch,446.4,Four-Door Car,3,low
2116,Basic,Bachelor,Employed,F,22220,"21.7,86.9",Rural,Single,105,29,46,0,2,Personal Auto,Personal L3,Offer1,Branch,22.45383,Sports Car,2,high
8670,NA,High School or Below,Employed,F,77609,"17.3,78.2",Suburban,Married,110,8,34,0,1,Corporate Auto,Corporate L2,Offer2,Agent,528,SUV,2,low
4709,Basic,High School or Below,Employed,F,44624,"18.8,73.5",Rural,Married,71,10,79,1,2,NA,Special L3,Offer4,Web,73.883044,Four-Door Car,2,low
8655,Basic,College,Employed,F,50296,"17.5,77.9",Rural,Married,65,26,62,1,2,Personal Auto,Personal L2,Offer1,Call Center,46.804,Two-Door Car,2,low
3050,Premium,High School or Below,Unemployed,M,0,"18.5,73.1",Suburban,Single,117,3,33,0,9,Personal Auto,Personal L2,Offer1,Agent,983.127481,Four-Door Car,2,low
7313,Basic,High School or Below,Employed,M,99845,"13.3,80.5",Suburban,Married,110,23,25,1,8,Personal Auto,Personal L2,Offer2,Branch,528,SUV,2,low
11434,NA,Bachelor,Unemployed,M,0,"17.5,77.3",Suburban,Married,62,19,26,0,1,Personal Auto,Personal L3,Offer2,Branch,297.6,Two-Door Car,1,low
8845,Basic,High School or Below,Employed,M,71460,"17.6,77.6",Rural,Married,74,11,77,5,1,Personal Auto,Personal L3,Offer2,Call Center,93.951709,Four-Door Car,2,low
10415,Basic,Bachelor,Employed,F,40531,"18.6,74.3",Rural,Married,74,17,32,0,9,Personal Auto,Personal L3,Offer1,Agent,30.567357,Two-Door Car,2,low
9353,NA,High School or Below,Retired,M,26630,"19.2,73.8",Suburban,Divorced,118,35,65,NA,9,NA,Personal L3,Offer2,Call Center,566.4,Four-Door Car,2,low
5426,NA,Bachelor,Employed,F,66023,"17.3,78.8",Urban,Married,70,11,94,0,1,Personal Auto,Personal L3,Offer1,Branch,265.629611,Two-Door Car,2,low
11138,Basic,Bachelor,Employed,M,37541,"28.9,77.9",Rural,Married,NA,10,31,0,2,Corporate Auto,Corporate L2,Offer1,Branch,96.212835,SUV,1,high
1919,Basic,Bachelor,Unemployed,F,0,"18.9,72.8",Suburban,Single,64,0,72,0,2,Corporate Auto,Corporate L1,Offer1,Call Center,585.058877,Four-Door Car,3,low
459,Extended,Bachelor,Employed,M,88410,"17.3,79.3",Suburban,Single,99,30,31,NA,1,Corporate Auto,Corporate L2,Offer4,Call Center,475.2,Four-Door Car,2,low
6011,Extended,High School or Below,Unemployed,M,0,"18.8,72.2",Suburban,Single,82,34,5,0,2,Personal Auto,Personal L1,Offer2,Web,590.4,Four-Door Car,3,low
10606,Basic,High School or Below,Employed,M,32630,"21.5,86.9",Urban,Married,66,26,40,0,3,Personal Auto,Personal L2,Offer1,Call Center,202.961374,Four-Door Car,2,low
1854,Basic,College,Employed,F,46210,"17.4,77.8",Rural,Married,100,2,44,0,1,Personal Auto,Personal L3,Offer1,Agent,46.315771,SUV,2,low
2154,Basic,College,Unemployed,F,0,"17.2,79.6",Suburban,Divorced,68,5,36,NA,2,Personal Auto,Personal L3,Offer3,Branch,350.207614,Four-Door Car,3,low
2330,Basic,High School or Below,Employed,F,43184,"23.4,87.7",Urban,Divorced,102,6,81,0,2,NA,Personal L3,Offer1,Web,376.836888,SUV,3,high
8296,Basic,High School or Below,Unemployed,M,0,"22,87.9",Suburban,Single,72,4,14,0,1,Corporate Auto,Corporate L3,Offer2,Agent,518.4,Four-Door Car,2,low
3163,Extended,Master,Employed,F,22705,"17,77.4",Suburban,Divorced,239,23,59,0,7,Personal Auto,Personal L1,Offer2,Agent,1065.6,Luxury SUV,2,high
3159,Extended,College,Employed,F,35482,"28.8,77",Suburban,Married,129,21,59,0,3,Personal Auto,Personal L2,Offer1,Branch,619.2,SUV,2,high
6890,NA,High School or Below,Employed,F,91541,"13.1,79.6",Rural,Married,115,16,1,0,2,Personal Auto,Personal L3,Offer3,Agent,38.403843,SUV,2,high
7808,Extended,College,Unemployed,F,0,"21.8,87",Suburban,Single,82,14,23,0,6,Corporate Auto,Corporate L2,Offer3,Agent,863.935307,Four-Door Car,2,low
